CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,Open_Year,Open_Month,Open_Day,Open_Hour,Open_Weekday
WBA000148,application,Web Based Application,WBS000172,IM0042970,Closed,4,4,4.0,0.905540397,incident,KM0000697,closed,0.0,2014-03-12 11:04:00,2014-03-12 11:58:00,2014-03-12 11:58:00,904444444.0,Other,1.0,SD0132162,2014,3,12,11,2
WBA000133,application,Web Based Application,WBS000073,IM0042971,Closed,4,4,4.0,0.86948815,incident,KM0002190,closed,1.0,2014-03-12 11:14:00,2014-03-14 08:09:00,2014-03-14 08:09:00,1792083333.0,Data,1.0,SD0132167,2014,3,12,11,2
SBA000263,application,Server Based Application,WBS000072,IM0042972,Closed,5,5,5.0,0.111350957,request for information,KM0001114,closed,2.0,2014-03-12 11:27:00,2014-03-13 10:04:00,2014-03-13 10:04:00,9115277778.0,Other,1.0,SD0132186,2014,3,12,11,2
WBA000008,application,Web Based Application,WBS000167,IM0042973,Closed,5,5,5.0,0.557216847,incident,KM0000069,closed,3.0,2014-03-12 11:28:00,2014-03-14 17:00:00,2014-03-14 17:00:00,2653722222.0,No error - works as designed,1.0,SD0132180,2014,3,12,11,2
ENC000012,hardware,Encryption,WBS000123,IM0042974,Closed,4,4,4.0,0.473810676,request for information,KM0000512,closed,0.0,2014-03-12 11:35:00,2014-03-13 10:02:00,2014-03-13 10:02:00,8945555556.0,No error - works as designed,1.0,SD0132190,2014,3,12,11,2
SBA000459,application,Server Based Application,WBS000073,IM0042975,Closed,4,4,4.0,0.617616691,incident,KM0002188,closed,0.0,2014-03-12 11:39:00,2014-03-12 11:44:00,2014-03-12 11:44:00,86111111.0,No error - works as designed,2.0,#MULTIVALUE,2014,3,12,11,2
ENC000012,hardware,Encryption,WBS000123,IM0042976,Closed,4,4,4.0,0.655869774,request for information,KM0000512,closed,0.0,2014-03-12 11:52:00,2014-03-13 10:13:00,2014-03-13 10:13:00,8854722222.0,No error - works as designed,1.0,SD0132197,2014,3,12,11,2
DTA000056,application,Desktop Application,WBS000091,IM0042978,Closed,3,3,3.0,0.518815756,incident,KM0001012,closed,0.0,2014-03-12 12:03:00,2014-03-12 13:27:00,2014-03-12 13:27:00,1406111111.0,No error - works as designed,1.0,SD0132201,2014,3,12,12,2
CBD000516,computer,Banking Device,WBS000146,IM0042979,Closed,2,2,2.0,0.272176075,incident,KM0000274,closed,0.0,2014-03-12 12:08:00,,2014-03-12 14:44:00,2601666667.0,Other,1.0,SD0132206,2014,3,12,12,2
KVM000001,hardware,KVM Switches,WBS000091,IM0042980,Closed,5,5,5.0,0.68369717,incident,KM0001573,closed,2.0,2014-03-12 12:18:00,2014-03-17 09:04:00,2014-03-17 09:04:00,2827444444.0,Hardware,1.0,SD0132210,2014,3,12,12,2
SUB000479,subapplication,Web Based Application,WBS000015,IM0042981,Closed,4,4,4.0,0.266257915,incident,KM0000453,closed,3.0,2014-03-12 12:18:00,2014-03-14 12:58:00,2014-03-14 12:58:00,2165555556.0,Other,1.0,SD0132208,2014,3,12,12,2
SBA000028,application,Server Based Application,WBS000030,IM0042982,Closed,5,5,5.0,0.393688307,request for information,KM0000168,closed,0.0,2014-03-12 12:27:00,2014-03-12 14:01:00,2014-03-12 14:01:00,1568611111.0,Other,1.0,SD0132450,2014,3,12,12,2
SBA000325,application,Server Based Application,WBS000294,IM0042983,Closed,3,3,3.0,0.163965158,incident,KM0001746,closed,0.0,2014-03-12 12:33:00,2014-03-12 16:04:00,2014-03-12 16:05:00,827777778.0,Other,1.0,SD0132453,2014,3,12,12,2
SBA000263,application,Server Based Application,WBS000072,IM0042984,Closed,5,5,5.0,0.16997409,request for information,KM0002245,closed,2.0,2014-03-12 09:07:00,2014-03-12 11:14:00,2014-03-12 11:14:00,2113055556.0,Other,1.0,SD0131746,2014,3,12,9,2
SBA000461,application,Server Based Application,WBS000073,IM0042985,Closed,4,4,4.0,0.627616812,incident,KM0002344,closed,0.0,2014-03-12 09:18:00,2014-03-12 09:30:00,2014-03-12 09:30:00,200833333.0,Software,1.0,SD0131749,2014,3,12,9,2
WBA000018,application,Web Based Application,WBS000073,IM0042986,Closed,4,4,4.0,0.53421301,incident,KM0001609,closed,0.0,2014-03-12 09:19:00,2014-03-13 07:22:00,2014-03-13 07:22:00,8675555556.0,Data,1.0,SD0131747,2014,3,12,9,2
WBA000140,application,Web Based Application,WBS000327,IM0042987,Closed,4,4,4.0,0.312637951,incident,KM0001902,closed,0.0,2014-03-12 09:31:00,2014-03-13 10:21:00,2014-03-13 10:21:00,1133111111.0,Software,1.0,SD0132072,2014,3,12,9,2
SBA000464,application,Server Based Application,WBS000073,IM0042988,Closed,4,4,4.0,0.797585476,incident,KM0001315,closed,0.0,2014-03-12 09:35:00,2014-03-12 09:44:00,2014-03-12 09:44:00,146944444.0,No error - works as designed,1.0,SD0132070,2014,3,12,9,2
LAP000008,computer,Laptop,WBS000091,IM0042989,Closed,5,5,5.0,0.932641596,incident,KM0001444,closed,0.0,2014-03-12 09:38:00,2014-03-21 11:12:00,2014-03-21 11:13:00,6388889.0,Other,1.0,SD0132074,2014,3,12,9,2
SBA000088,application,Server Based Application,WBS000017,IM0042990,Closed,5,5,5.0,0.701339199,incident,KM0000095,closed,0.0,2014-03-12 09:40:00,2014-03-12 13:42:00,2014-03-12 13:42:00,414166667.0,No error - works as designed,1.0,SD0132076,2014,3,12,9,2
SBA000609,application,Server Based Application,WBS000263,IM0042991,Closed,5,5,5.0,0.885453362,request for information,KM0001825,closed,1.0,2014-03-12 09:45:00,2014-03-13 10:10:00,2014-03-13 10:11:00,10925.0,Other,1.0,SD0132081,2014,3,12,9,2
SBA000035,application,Server Based Application,WBS000007,IM0042992,Closed,3,3,3.0,0.633300695,incident,KM0000043,closed,0.0,2014-03-12 09:50:00,2014-03-12 11:00:00,2014-03-12 11:00:00,964722222.0,Software,1.0,SD0132086,2014,3,12,9,2
DTA000619,application,Desktop Application,WBS000092,IM0042993,Closed,4,4,4.0,0.709253889,incident,KM0000468,closed,2.0,2014-03-12 09:53:00,2014-03-13 17:02:00,2014-03-13 17:02:00,1411888889.0,Other,1.0,SD0132082,2014,3,12,9,2
LAP001837,computer,Laptop,WBS000091,IM0042994,Closed,5,5,5.0,0.237613556,incident,KM0001444,closed,1.0,2014-03-12 09:53:00,2014-03-13 17:08:00,2014-03-13 17:08:00,1614638889.0,Hardware,1.0,SD0132078,2014,3,12,9,2
SBA000607,application,Server Based Application,WBS000263,IM0042995,Closed,5,5,5.0,0.309303311,incident,KM0001105,closed,1.0,2014-03-12 09:56:00,2014-03-17 11:27:00,2014-03-17 11:28:00,3302611111.0,Operator error,1.0,SD0132085,2014,3,12,9,2
SBA000173,application,Server Based Application,WBS000163,IM0042996,Closed,3,3,3.0,0.220155126,incident,KM0000940,closed,0.0,2014-03-12 10:05:00,2014-03-12 10:31:00,2014-03-12 10:31:00,426388889.0,Operator error,1.0,SD0132093,2014,3,12,10,2
SAP000002,application,SAP,WBS000271,IM0042998,Closed,5,5,5.0,0.711248067,request for information,KM0001840,closed,1.0,2014-03-12 10:24:00,2014-03-13 09:32:00,2014-03-13 09:32:00,9633055556.0,Other,1.0,SD0132103,2014,3,12,10,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0042999,Closed,4,4,4.0,0.353851819,incident,KM0001736,closed,0.0,2014-03-12 10:30:00,2014-03-12 16:23:00,2014-03-12 16:23:00,82.0,Other,2.0,#MULTIVALUE,2014,3,12,10,2
HMD000047,hardware,MigratieDummy,WBS000118,IM0043000,Closed,5,5,5.0,0.13143663,incident,KM0001172,closed,1.0,2014-03-12 10:37:00,2014-03-12 11:49:00,2014-03-12 11:50:00,34444444.0,Referred,1.0,SD0132099,2014,3,12,10,2
SBA000607,application,Server Based Application,WBS000263,IM0043001,Closed,5,5,5.0,0.75109671,incident,KM0001105,closed,3.0,2014-03-12 10:44:00,2014-03-13 16:12:00,2014-03-13 16:12:00,1596833333.0,Other,1.0,SD0132112,2014,3,12,10,2
WBA000144,application,Web Based Application,WBS000318,IM0043002,Closed,4,4,4.0,0.471755728,incident,KM0001283,closed,3.0,2014-03-12 10:52:00,2014-03-25 14:23:00,2014-03-25 14:23:00,9800861111.0,Unknown,1.0,SD0132114,2014,3,12,10,2
SBA000607,application,Server Based Application,WBS000263,IM0043003,Closed,5,5,5.0,0.34383104,incident,KM0001105,closed,9.0,2014-03-12 10:56:00,2014-03-25 15:06:00,2014-03-25 15:06:00,9867138889.0,Other,1.0,SD0132117,2014,3,12,10,2
SBA000263,application,Server Based Application,WBS000072,IM0043004,Closed,5,5,5.0,0.809565175,request for information,KM0002245,closed,2.0,2014-03-12 10:57:00,2014-03-14 09:13:00,2014-03-14 09:13:00,1927722222.0,Other,1.0,SD0132120,2014,3,12,10,2
LAP000002,computer,Laptop,WBS000091,IM0043005,Closed,5,5,5.0,0.342125521,incident,KM0001444,closed,0.0,2014-03-12 11:01:00,2014-03-12 15:10:00,2014-03-12 15:11:00,3424166667.0,Software,1.0,SD0132121,2014,3,12,11,2
WBA000148,application,Web Based Application,WBS000172,IM0043006,Closed,5,5,5.0,0.277705315,incident,KM0001979,closed,2.0,2014-03-12 11:09:00,2014-03-21 11:24:00,2014-03-21 11:24:00,6155.0,Unknown,1.0,SD0132119,2014,3,12,11,2
WBA000094,application,Web Based Application,WBS000073,IM0043007,Closed,4,4,4.0,0.452946882,incident,KM0002213,closed,0.0,2014-03-12 11:15:00,2014-03-12 11:32:00,2014-03-12 11:32:00,273888889.0,Software,1.0,SD0132127,2014,3,12,11,2
APP000005,application,Citrix,WBS000335,IM0043008,Closed,4,4,4.0,0.370407446,incident,KM0002098,closed,0.0,2014-03-12 11:24:00,2014-03-13 10:52:00,2014-03-13 10:54:00,8863055556.0,Software,1.0,SD0132128,2014,3,12,11,2
SBA000131,application,Server Based Application,WBS000023,IM0043009,Closed,3,3,3.0,0.317261759,incident,KM0000940,closed,0.0,2014-03-12 11:40:00,2014-03-12 12:00:00,2014-03-12 12:00:00,347777778.0,Other,1.0,SD0132369,2014,3,12,11,2
SBA000811,application,Server Based Application,WBS000223,IM0043010,Closed,4,4,4.0,0.308632661,incident,KM0000060,closed,0.0,2014-03-12 12:10:00,2014-03-12 12:36:00,2014-03-12 12:36:00,427777778.0,Software,1.0,SD0132379,2014,3,12,12,2
WBA000018,application,Web Based Application,WBS000073,IM0043011,Closed,4,4,4.0,0.845164734,incident,KM0000720,closed,1.0,2014-03-12 12:27:00,2014-03-12 17:29:00,2014-03-12 17:30:00,5047777778.0,Software,1.0,SD0132384,2014,3,12,12,2
LAP000016,computer,Laptop,WBS000091,IM0043012,Closed,5,5,5.0,0.652811069,incident,KM0001444,closed,0.0,2014-03-12 12:43:00,2014-03-12 13:22:00,2014-03-12 13:23:00,33333333.0,Other,1.0,SD0132391,2014,3,12,12,2
CBD000747,computer,Banking Device,WBS000146,IM0043013,Closed,2,2,2.0,0.146561333,incident,KM0000274,closed,0.0,2014-03-12 12:59:00,,2014-03-12 16:38:00,3650555556.0,Other,2.0,#MULTIVALUE,2014,3,12,12,2
LSR000160,computer,Linux Server,WBS000161,IM0043014,Closed,5,5,5.0,0.032666032,incident,KM0000571,closed,0.0,2014-03-12 13:02:00,,2014-03-12 13:33:00,511666667.0,User error,1.0,SD0132401,2014,3,12,13,2
SBA000256,application,Server Based Application,WBS000247,IM0043015,Closed,4,4,4.0,0.423996607,incident,KM0000679,closed,0.0,2014-03-12 13:05:00,2014-03-12 14:36:00,2014-03-12 14:36:00,1515.0,Data,1.0,SD0132402,2014,3,12,13,2
SBA000458,application,Server Based Application,WBS000073,IM0043016,Closed,5,5,5.0,0.090268811,incident,KM0001542,closed,0.0,2014-03-12 13:09:00,2014-03-18 10:43:00,2014-03-18 10:43:00,3955888889.0,No error - works as designed,1.0,SD0132399,2014,3,12,13,2
SBA000063,application,Server Based Application,WBS000264,IM0043017,Closed,5,5,5.0,0.162748879,incident,KM0001622,closed,0.0,2014-03-12 13:16:00,2014-03-12 14:16:00,2014-03-12 14:16:00,216944444.0,Other,1.0,SD0132409,2014,3,12,13,2
SBA000063,application,Server Based Application,WBS000264,IM0043018,Closed,5,5,5.0,0.25271589,incident,KM0001622,closed,0.0,2014-03-12 13:20:00,2014-03-12 14:20:00,2014-03-12 14:20:00,696944444.0,Other,1.0,SD0132411,2014,3,12,13,2
WBA000144,application,Web Based Application,WBS000318,IM0043019,Closed,3,3,3.0,0.22509136,incident,KM0000844,closed,0.0,2014-03-12 13:22:00,2014-03-12 13:27:00,2014-03-12 13:27:00,77222222.0,Other,1.0,SD0132408,2014,3,12,13,2
SBA000747,application,Server Based Application,WBS000326,IM0043020,Closed,3,3,3.0,0.516663735,incident,KM0001490,closed,1.0,2014-03-12 13:23:00,2014-03-14 14:56:00,2014-03-14 14:56:00,5848333333.0,Other,1.0,SD0132404,2014,3,12,13,2
SUB000113,subapplication,Server Based Application,WBS000095,IM0043021,Closed,5,5,5.0,0.824820912,request for information,KM0000225,closed,0.0,2014-03-12 10:01:00,2014-03-12 11:42:00,2014-03-12 11:42:00,16825.0,Data,1.0,SD0132030,2014,3,12,10,2
SAN000182,storage,SAN,WBS000128,IM0043022,Closed,5,5,5.0,0.351381419,complaint,KM0000386,closed,0.0,2014-03-12 10:08:00,2014-03-19 09:52:00,2014-03-19 09:53:00,5224194444.0,Kwaliteit van de output,1.0,SD0132038,2014,3,12,10,2
SBA000427,application,Server Based Application,WBS000307,IM0043023,Closed,2,2,2.0,0.227959169,incident,KM0001350,closed,0.0,2014-03-12 10:21:00,2014-03-12 11:58:00,2014-03-12 12:00:00,760277778.0,Data,1.0,SD0132048,2014,3,12,10,2
SUB000113,subapplication,Server Based Application,WBS000095,IM0043024,Closed,4,4,4.0,0.039458236,incident,KM0000223,closed,0.0,2014-03-12 10:28:00,2014-03-13 14:48:00,2014-03-13 14:48:00,8697222222.0,Unknown,1.0,SD0132043,2014,3,12,10,2
SBA000017,application,Server Based Application,WBS000099,IM0043025,Closed,3,3,3.0,0.775089229,incident,KM0000480,closed,1.0,2014-03-12 10:44:00,,2014-03-12 10:47:00,53055556.0,User error,1.0,SD0132062,2014,3,12,10,2
LAP001837,computer,Laptop,WBS000091,IM0043026,Closed,5,5,5.0,0.221010843,incident,KM0001447,closed,2.0,2014-03-12 10:49:00,2014-03-21 11:33:00,2014-03-21 11:33:00,4501444444.0,Other,2.0,#MULTIVALUE,2014,3,12,10,2
WBA000144,application,Web Based Application,WBS000318,IM0043027,Closed,4,4,4.0,0.325674076,incident,KM0001401,closed,0.0,2014-03-12 10:55:00,2014-03-12 11:11:00,2014-03-12 11:16:00,335555556.0,Other,1.0,SD0132069,2014,3,12,10,2
APP000005,application,Citrix,WBS000335,IM0043028,Closed,4,4,4.0,0.381443455,incident,KM0001131,closed,0.0,2014-03-12 10:58:00,2014-03-12 14:00:00,2014-03-12 14:00:00,3038055556.0,No error - works as designed,1.0,SD0132061,2014,3,12,10,2
SBA000609,application,Server Based Application,WBS000263,IM0043029,Closed,5,5,5.0,0.905554769,request for information,KM0001825,closed,2.0,2014-03-12 10:59:00,2014-03-12 12:19:00,2014-03-12 12:19:00,1346388889.0,Other,1.0,SD0132295,2014,3,12,10,2
SBA000063,application,Server Based Application,WBS000264,IM0043030,Closed,5,5,5.0,0.874239962,incident,KM0001622,closed,0.0,2014-03-12 11:03:00,2014-03-12 11:45:00,2014-03-12 11:45:00,71666667.0,Other,1.0,SD0132298,2014,3,12,11,2
SBA000063,application,Server Based Application,WBS000264,IM0043031,Closed,5,5,5.0,0.072546912,incident,KM0001622,closed,0.0,2014-03-12 11:05:00,2014-03-12 11:44:00,2014-03-12 11:44:00,143333333.0,Other,1.0,SD0132301,2014,3,12,11,2
WBA000103,application,Web Based Application,WBS000073,IM0043032,Closed,4,4,4.0,0.226778252,incident,KM0001624,closed,0.0,2014-03-12 11:06:00,2014-03-12 11:21:00,2014-03-12 11:21:00,25.0,Software,1.0,SD0132297,2014,3,12,11,2
SUB000424,subapplication,Web Based Application,WBS000073,IM0043033,Closed,4,4,4.0,0.251604089,incident,KM0000702,closed,0.0,2014-03-12 11:12:00,2014-03-12 11:33:00,2014-03-12 11:33:00,3375.0,Other,1.0,SD0132294,2014,3,12,11,2
HMD000047,hardware,MigratieDummy,WBS000118,IM0043034,Closed,5,5,5.0,0.404359872,incident,KM0001172,closed,0.0,2014-03-12 11:16:00,2014-03-12 14:27:00,2014-03-12 14:27:00,2769444444.0,Data,1.0,SD0132307,2014,3,12,11,2
SUB000424,subapplication,Web Based Application,WBS000073,IM0043035,Closed,4,4,4.0,0.305889243,incident,KM0000702,closed,1.0,2014-03-12 11:16:00,2014-03-14 10:56:00,2014-03-14 10:56:00,1311777778.0,Software,2.0,#MULTIVALUE,2014,3,12,11,2
SBA000461,application,Server Based Application,WBS000073,IM0043036,Closed,4,4,4.0,0.363960732,incident,KM0002352,closed,0.0,2014-03-12 11:24:00,2014-03-12 11:29:00,2014-03-12 11:29:00,93333333.0,Software,1.0,SD0132310,2014,3,12,11,2
SBA000461,application,Server Based Application,WBS000073,IM0043037,Closed,4,4,4.0,0.278562417,incident,KM0002352,closed,0.0,2014-03-12 11:27:00,2014-03-12 11:32:00,2014-03-12 11:32:00,83333333.0,Software,1.0,SD0132314,2014,3,12,11,2
WBA000144,application,Web Based Application,WBS000318,IM0043038,Closed,4,4,4.0,0.591568273,incident,KM0001401,closed,0.0,2014-03-12 11:33:00,2014-03-12 12:04:00,2014-03-12 12:04:00,517222222.0,Other,1.0,SD0132318,2014,3,12,11,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0043039,Closed,4,4,4.0,0.434898164,incident,KM0002041,closed,0.0,2014-03-12 11:39:00,2014-03-12 11:40:00,2014-03-12 11:41:00,30277778.0,Software,1.0,SD0132323,2014,3,12,11,2
SBA000609,application,Server Based Application,WBS000263,IM0043040,Closed,5,5,5.0,0.037410036,request for information,KM0001825,closed,2.0,2014-03-12 11:44:00,2014-03-14 08:23:00,2014-03-14 08:23:00,1765916667.0,Other,1.0,SD0132328,2014,3,12,11,2
SBA000462,application,Server Based Application,WBS000073,IM0043041,Closed,4,4,4.0,0.834130645,incident,KM0001363,closed,1.0,2014-03-12 11:46:00,2014-03-20 15:19:00,2014-03-20 15:19:00,1573166667.0,Other,1.0,SD0132324,2014,3,12,11,2
ENC000012,hardware,Encryption,WBS000123,IM0043042,Closed,4,4,4.0,0.064797356,request for information,KM0000512,closed,0.0,2014-03-12 11:48:00,2014-03-13 10:26:00,2014-03-13 10:26:00,9137222222.0,No error - works as designed,1.0,SD0132331,2014,3,12,11,2
WBA000103,application,Web Based Application,WBS000073,IM0043043,Closed,4,4,4.0,0.541642144,incident,KM0001624,closed,0.0,2014-03-12 11:54:00,2014-03-12 12:11:00,2014-03-12 12:11:00,286388889.0,Software,1.0,SD0132330,2014,3,12,11,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0043044,Closed,4,4,4.0,0.372792419,incident,KM0001736,closed,0.0,2014-03-12 11:54:00,2014-03-12 12:11:00,2014-03-12 12:11:00,275555556.0,User error,1.0,SD0132335,2014,3,12,11,2
SBA000805,application,Server Based Application,WBS000016,IM0043045,Closed,3,3,3.0,0.546272147,incident,KM0000938,closed,0.0,2014-03-12 12:01:00,2014-03-12 12:03:00,2014-03-12 12:03:00,34166667.0,Other,1.0,SD0132339,2014,3,12,12,2
WBA000133,application,Web Based Application,WBS000073,IM0043046,Closed,5,5,5.0,0.06439717,incident,KM0001628,closed,0.0,2014-03-12 12:03:00,2014-03-13 08:48:00,2014-03-13 08:48:00,7250833333.0,Other,1.0,SD0132337,2014,3,12,12,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0043047,Closed,4,4,4.0,0.958830961,incident,KM0000751,closed,0.0,2014-03-12 12:05:00,2014-03-12 14:07:00,2014-03-12 14:07:00,2036388889.0,Other,1.0,SD0132342,2014,3,12,12,2
SUB000443,subapplication,Web Based Application,WBS000125,IM0043048,Closed,5,5,5.0,0.546173878,incident,KM0000727,closed,0.0,2014-03-12 12:05:00,2014-03-14 11:46:00,2014-03-14 11:46:00,2996388889.0,Other,1.0,SD0132332,2014,3,12,12,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0043049,Closed,4,4,4.0,0.494181307,incident,KM0001288,closed,0.0,2014-03-12 12:07:00,2014-03-12 14:07:00,2014-03-12 14:07:00,2012777778.0,User error,1.0,SD0132346,2014,3,12,12,2
SBA000461,application,Server Based Application,WBS000073,IM0043050,Closed,4,4,4.0,0.818845212,incident,KM0002344,closed,0.0,2014-03-12 12:08:00,2014-03-12 12:28:00,2014-03-12 12:29:00,337777778.0,Software,1.0,SD0132344,2014,3,12,12,2
WBA000060,application,Web Based Application,WBS000073,IM0043051,Closed,4,4,4.0,0.550846169,incident,KM0000825,closed,0.0,2014-03-12 12:20:00,2014-03-13 07:22:00,2014-03-13 07:22:00,5663055556.0,Software,2.0,#MULTIVALUE,2014,3,12,12,2
SBA000461,application,Server Based Application,WBS000073,IM0043052,Closed,4,4,4.0,0.644289492,incident,KM0002352,closed,0.0,2014-03-12 12:24:00,2014-03-12 12:42:00,2014-03-12 12:42:00,305.0,Software,1.0,SD0132355,2014,3,12,12,2
CBD000494,computer,Banking Device,WBS000146,IM0043053,Closed,2,2,2.0,0.177767664,incident,KM0000274,closed,0.0,2014-03-12 12:27:00,,2014-03-12 16:06:00,3650555556.0,Other,1.0,SD0132356,2014,3,12,12,2
SUB000539,subapplication,Web Based Application,WBS000073,IM0043054,Closed,4,4,4.0,0.606219459,incident,KM0002307,closed,0.0,2014-03-12 12:29:00,2014-03-12 13:54:00,2014-03-12 13:54:00,1424444444.0,Data,1.0,SD0132359,2014,3,12,12,2
SBA000847,application,Server Based Application,WBS000199,IM0043055,Closed,3,3,3.0,0.262848996,incident,KM0000940,closed,0.0,2014-03-12 12:29:00,,2014-03-12 12:51:00,369166667.0,Operator error,1.0,SD0132358,2014,3,12,12,2
SBA000131,application,Server Based Application,WBS000023,IM0043056,Closed,3,3,3.0,0.729229467,incident,KM0000940,closed,0.0,2014-03-12 12:30:00,2014-03-12 12:52:00,2014-03-12 12:52:00,243611111.0,Operator error,1.0,SD0132357,2014,3,12,12,2
WBA000058,application,Web Based Application,WBS000073,IM0043057,Closed,4,4,4.0,0.158596979,incident,KM0000819,closed,0.0,2014-03-12 12:31:00,2014-03-12 13:35:00,2014-03-12 13:35:00,1075.0,Software,1.0,SD0132348,2014,3,12,12,2
SBA000131,application,Server Based Application,WBS000023,IM0043058,Closed,4,4,4.0,0.180238538,incident,KM0000138,closed,2.0,2014-03-12 13:22:00,2014-03-21 11:33:00,2014-03-21 11:33:00,1272277778.0,Software,1.0,SD0132535,2014,3,12,13,2
SSW000048,storage,Switch,WBS000184,IM0043059,Closed,3,3,3.0,0.990028769,incident,KM0001141,closed,0.0,2014-03-12 13:35:00,2014-03-14 13:20:00,2014-03-14 13:20:00,7361944444.0,Hardware,1.0,SD0132536,2014,3,12,13,2
CBD000283,computer,Banking Device,WBS000146,IM0043060,Closed,4,4,4.0,0.870674967,incident,KM0000274,closed,0.0,2014-03-12 13:41:00,,2014-03-14 11:15:00,1857166667.0,Other,1.0,SD0132538,2014,3,12,13,2
SBA000609,application,Server Based Application,WBS000263,IM0043061,Closed,5,5,5.0,0.59064423,request for information,KM0001825,closed,0.0,2014-03-12 13:51:00,2014-03-12 13:57:00,2014-03-12 13:57:00,103333333.0,Other,1.0,SD0132543,2014,3,12,13,2
DTA000057,application,Desktop Application,WBS000094,IM0043062,Closed,5,5,5.0,0.734788235,incident,KM0000539,closed,0.0,2014-03-12 11:02:00,2014-03-12 11:12:00,2014-03-12 11:12:00,163888889.0,Operator error,1.0,SD0132237,2014,3,12,11,2
SBA000609,application,Server Based Application,WBS000263,IM0043063,Closed,5,5,5.0,0.087845829,request for information,KM0001825,closed,0.0,2014-03-12 11:03:00,2014-03-20 10:06:00,2014-03-20 10:06:00,955833333.0,Other,2.0,#MULTIVALUE,2014,3,12,11,2
SBA000459,application,Server Based Application,WBS000073,IM0043064,Closed,4,4,4.0,0.197286402,incident,KM0002300,closed,1.0,2014-03-12 11:21:00,2014-03-13 08:55:00,2014-03-13 08:55:00,6181666667.0,No error - works as designed,2.0,#MULTIVALUE,2014,3,12,11,2
ENC000012,hardware,Encryption,WBS000123,IM0043066,Closed,4,4,4.0,0.25095165,request for information,KM0000512,closed,0.0,2014-03-12 11:32:00,2014-03-13 09:57:00,2014-03-13 09:57:00,8928055556.0,No error - works as designed,1.0,SD0132254,2014,3,12,11,2
SBA000847,application,Server Based Application,WBS000199,IM0043067,Closed,3,3,3.0,0.645812831,incident,KM0000940,closed,0.0,2014-03-12 11:35:00,,2014-03-12 11:46:00,191388889.0,Operator error,1.0,SD0132258,2014,3,12,11,2
ENC000012,hardware,Encryption,WBS000123,IM0043068,Closed,4,4,4.0,0.862932914,request for information,KM0000512,closed,0.0,2014-03-12 11:46:00,2014-03-13 10:08:00,2014-03-13 10:08:00,8861666667.0,No error - works as designed,1.0,SD0132263,2014,3,12,11,2
SBA000464,application,Server Based Application,WBS000073,IM0043069,Closed,4,4,4.0,0.299497077,incident,KM0001314,closed,2.0,2014-03-12 11:58:00,2014-03-12 14:48:00,2014-03-12 14:48:00,2841111111.0,User error,1.0,SD0132266,2014,3,12,11,2
SBA000263,application,Server Based Application,WBS000072,IM0043070,Closed,5,5,5.0,0.848886148,request for information,KM0002245,closed,0.0,2014-03-12 12:03:00,2014-03-12 12:05:00,2014-03-12 12:05:00,28611111.0,Other,1.0,SD0132273,2014,3,12,12,2
DTA000025,application,Desktop Application,WBS000330,IM0043071,Closed,5,5,5.0,0.819716542,request for information,KM0000897,closed,0.0,2014-03-12 12:20:00,2014-03-14 10:21:00,2014-03-14 10:24:00,1906.0,Unknown,1.0,SD0132278,2014,3,12,12,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0043072,Closed,4,4,4.0,0.319683005,incident,KM0000741,closed,0.0,2014-03-12 12:57:00,2014-03-12 13:18:00,2014-03-12 13:18:00,353055556.0,Software,1.0,SD0132286,2014,3,12,12,2
SSW000581,software,System Software,WBS000199,IM0043073,Closed,4,4,4.0,0.716952895,incident,KM0000036,closed,0.0,2014-03-12 13:02:00,,2014-03-13 09:20:00,6786944444.0,Other,1.0,SD0132287,2014,3,12,13,2
SBA000607,application,Server Based Application,WBS000263,IM0043074,Closed,4,4,4.0,0.695820202,incident,KM0001106,closed,7.0,2014-03-12 13:49:00,2014-03-17 15:51:00,2014-03-17 15:51:00,3354111111.0,Other,2.0,#MULTIVALUE,2014,3,12,13,2
DTA000588,application,Desktop Application,WBS000135,IM0043075,Closed,4,4,4.0,0.07859948,incident,KM0000966,closed,1.0,2014-03-12 14:01:00,2014-03-12 14:56:00,2014-03-12 14:57:00,208055556.0,No error - works as designed,1.0,SD0132615,2014,3,12,14,2
SBA000609,application,Server Based Application,WBS000263,IM0043076,Closed,5,5,5.0,0.119950796,request for information,KM0001825,closed,4.0,2014-03-12 14:03:00,2014-03-13 16:05:00,2014-03-13 16:05:00,1253638889.0,Other,1.0,SD0132621,2014,3,12,14,2
LAP000002,computer,Laptop,WBS000091,IM0043077,Closed,5,5,5.0,0.184059242,incident,KM0001444,closed,5.0,2014-03-12 14:13:00,2014-03-17 15:36:00,2014-03-17 15:36:00,3289.0,Hardware,1.0,SD0132625,2014,3,12,14,2
